TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
62271871010538,,62271808010538,44,,316,1,9.3,54,54,35,,1,1,9,,,,2,,,0,,80.4787,10.596832,1.188125,10.490864,1.188125,0.627759,0.070385,0.621482,0.070385,9.464907,1.061213,0.504166,0.056527,9.370258,1.061213,0.499124,0.056527,8.518417,0.965704,,,,,,,,,,,333.678512,49.965278,19.767202,2.959956,298.035885,44.628124,90.819501,13.823785,474.463291,85.630243,230.589159,41.616298,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271869010538,,62271808010538,44,,316,1,7.9,50,50,35,,1,1,7,,,,2,,,0,,80.4787,7.252578,0.847012,7.180053,0.847012,0.460841,0.053821,0.456232,0.053821,6.237931,0.728513,0.553806,0.064678,6.175552,0.728513,0.548268,0.064678,5.738897,0.677517,,,,,,,,,,,231.729435,35.833034,14.724474,2.276891,199.310125,30.819936,52.332253,10.303265,319.894722,58.846152,155.468835,28.59923,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271867010538,,62271808010538,44,,316,1,5.1,44,44,15,,1,1,4,,,,2,,,0,,80.4787,2.863865,0.326406,2.835226,0.326406,0.204404,0.023297,0.20236,0.023297,1.893227,0.215779,0.766234,0.087331,1.874295,0.215779,0.758571,0.087331,1.798566,0.207147,,,,,,,,,,,93.341238,15.169134,6.662083,1.082673,61.705485,10.027923,12.095311,4.531995,120.605683,20.782643,58.614362,10.100364,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271863010538,,62271808010538,44,,316,1,14.0,58,58,45,,1,2,12,,,,2,,,0,,80.4787,23.934622,2.901379,23.45593,2.901379,1.328454,0.161037,1.301885,0.161037,22.258074,2.698146,0.348094,0.042196,21.812913,2.698146,0.341132,0.042196,19.141944,2.374369,17.778551,2.155134,17.42298,2.155134,15.289554,1.896518,106.336696,93.576292,,,737.700806,108.330659,40.944936,6.012725,686.027088,100.742423,350.575351,30.39111,1196.606816,185.11302,581.550912,89.964928,547.961503,80.467624,2025-03-20 06:45:42,2025-03-20 13:11:24
62271861010538,,62271808010538,44,,316,1,10.0,44,44,35,,1,5,20,,,,3,,,0,,80.4787,9.600303,1.587708,9.120288,1.587708,0.685206,0.11332,0.650946,0.11332,8.541955,1.412677,0.373141,0.06171,8.114857,1.412677,0.354484,0.06171,6.406466,1.130142,,,,,,,,,,,307.639484,51.704136,21.957281,3.690301,273.724979,46.004216,109.511954,17.411871,468.855573,74.606298,227.863809,36.258661,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271881010538,,62271808010538,44,,316,1,5.9,32,32,15,,1,1,4,,,,2,,,0,,80.4787,2.60554,0.553448,2.579485,0.553448,0.248098,0.052699,0.245617,0.052699,1.890792,0.401627,0.466651,0.099122,1.871884,0.401627,0.461984,0.099122,1.796252,0.385562,,,,,,,,,,,91.63812,17.324164,8.725722,1.649596,66.500063,12.571821,18.378415,6.928826,127.340699,19.59039,61.88758,9.52093,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271879010538,,62271808010538,44,,316,1,11.8,57,57,35,,1,1,10,,,,2,,,0,,80.4787,17.266227,1.998655,17.093565,1.998655,0.973659,0.112706,0.963923,0.112706,15.880505,1.83825,0.412063,0.047698,15.7217,1.83825,0.407942,0.047698,14.13365,1.654425,10.653729,1.233224,10.547192,1.233224,9.481819,1.109902,59.100331,53.781301,,,537.866062,78.957951,30.33079,4.452516,494.698973,72.621085,200.198889,21.751648,817.022902,136.644312,397.073131,66.409136,331.877899,48.71919,2025-03-20 06:45:42,2025-03-20 13:11:24
62271877010538,,62271808010538,44,,316,1,8.0,43,43,25,,1,1,7,,,,2,,,0,,80.4787,6.266447,0.95262,6.203782,0.95262,0.456692,0.069426,0.452125,0.069426,5.345768,0.812659,0.463987,0.070535,5.29231,0.812659,0.459347,0.070535,4.918107,0.755773,,,,,,,,,,,206.538168,34.266477,15.052285,2.497305,176.193171,29.231978,52.786708,11.253922,293.591353,50.255201,142.685398,24.424028,,,2025-03-20 06:45:42,2025-03-20 13:11:24
62271843010538,,62271808010538,44,,316,1,6.3,40,40,25,,1,1,4,,,,2,,,0,,80.4787,3.762714,0.566884,3.725087,0.566884,0.292817,0.044115,0.289888,0.044115,2.915422,0.439232,0.554475,0.083536,2.886268,0.439232,0.548931,0.083536,2.769651,0.421663,,,,,,,,,,,125.997294,21.504314,9.805183,1.673478,97.62509,16.66195,23.821121,7.195409,171.322729,29.506153,83.262847,14.339991,,,2025-03-20 06:45:42,2025-03-20 13:11:24
164362004010661,,122556711010661,44,,316,1,3.02,29,29,29,,,,,,,,2,,,0,,63.166,0.700778,0.12154,0.700778,0.12154,,,,,,,,,,,,,,,,,,,,,,,,,25.090685,4.869674,,,,,2.000433,1.893045,31.960792,6.152858,15.532945,2.990289,,,2025-03-20 06:48:20,
164361996010661,,122556711010661,44,,806,1,11.9,64,64,35,,1,1,9,,,,2,,,0,,63.166,21.226131,3.617365,21.01387,3.617365,1.144931,0.19512,1.133482,0.19512,19.698874,3.357089,0.382327,0.065156,19.501885,3.357089,0.378503,0.065156,17.728986,3.054951,13.974585,2.381554,13.834839,2.381554,12.577126,2.167214,61.701735,58.616648,,,738.115002,128.646048,39.813693,6.939128,685.006331,119.389739,300.478703,42.795567,1167.239754,236.289579,550.937164,111.528681,485.950572,84.696315,2025-03-20 06:48:20,2025-03-20 13:11:22
164361991010661,,122556711010661,44,,316,1,5.3,43,43,35,,1,1,4,,,,2,,,0,,63.166,2.990836,0.362099,2.960928,0.362099,0.217969,0.026389,0.215789,0.026389,2.054297,0.248713,0.71857,0.086997,2.033754,0.248713,0.711384,0.086997,1.951582,0.238764,,,,,,,,,,,98.154861,16.13655,7.153423,1.176015,67.419019,11.083612,13.678181,4.941528,127.969593,22.191504,62.193222,10.785071,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362006010661,,122556711010661,44,,833,1,10.46,75,75,30,,,1,7,,,,2,,,0,68,63.166,19.418734,2.624067,19.224547,2.624067,0.921624,0.12454,0.912407,0.12454,17.910436,2.420249,0.586674,0.079278,17.731332,2.420249,0.580807,0.079278,16.477601,2.250832,,,,,,,,,,,641.318461,112.073868,30.437319,5.319086,591.505779,103.368832,192.878382,15.942647,946.27071,202.840121,452.3174,96.957578,,,2025-03-20 06:48:20,
164362002010661,,122556711010661,44,,316,1,5.5,45,45,45,,1,1,4,,,,2,,,0,,63.166,3.363425,0.384687,3.329791,0.384687,0.235208,0.026902,0.232856,0.026902,2.40169,0.27469,0.726527,0.083095,2.377673,0.27469,0.719262,0.083095,2.281605,0.263702,,,,,,,,,,,109.278055,17.604021,7.641943,1.23107,78.031162,12.570339,15.580262,5.221033,142.462338,25.560293,69.236696,12.422303,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362019010661,,122556711010661,44,,833,1,9.5,56,56,45,,1,1,7,,,,2,,,0,,63.166,11.506343,2.112958,11.39128,2.112958,0.706888,0.129809,0.699819,0.129809,10.308888,1.893064,0.490567,0.090085,10.205799,1.893064,0.485662,0.090085,9.484177,1.76055,,,,,,,,,,,415.104351,80.528228,25.501796,4.947225,371.904783,72.147722,166.169249,12.633466,661.801828,119.259158,316.341274,57.005877,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362017010661,,122556711010661,44,,372,1,5.3,44,44,45,,1,1,3,,,,2,,,0,,63.166,2.990332,0.43596,2.960428,0.43596,0.209792,0.030585,0.207694,0.030585,2.032816,0.296364,0.747724,0.10901,2.012488,0.296364,0.740247,0.10901,1.951504,0.287473,,,,,,,,,,,118.960922,16.951642,8.345897,1.18927,80.86919,11.523663,18.217183,5.690232,154.129747,26.790861,72.74924,12.645286,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362016010661,,122556711010661,44,,833,1,8.8,62,62,35,,1,1,5,,,,2,,,0,,63.166,11.296667,1.805668,11.1837,1.805668,0.634394,0.101402,0.62805,0.101402,10.060961,1.608152,0.601312,0.096114,9.960351,1.608152,0.595299,0.096114,9.457303,1.527744,,,,,,,,,,,391.00943,74.169448,21.958152,4.165178,348.238169,66.056291,124.898006,11.400174,590.076885,118.552531,282.056751,56.66811,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362015010661,,122556711010661,44,,833,1,10.0,60,60,35,,1,1,7,,,,2,,,0,,63.166,13.716079,2.362226,13.578918,2.362226,0.792884,0.136553,0.784955,0.136553,12.429877,2.140713,0.493317,0.084961,12.305578,2.140713,0.488384,0.084961,11.435487,1.990863,,,,,,,,,,,486.438412,91.735274,28.119508,5.302934,440.823492,83.132958,188.061261,13.998789,766.234948,142.140779,366.260305,67.943292,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362013010661,,122556711010661,44,,833,1,11.7,67,67,45,,1,1,9,,,,2,,,0,,63.166,20.826639,3.237555,20.618372,3.237555,1.092126,0.169774,1.081204,0.169774,19.28288,2.997574,0.451633,0.070208,19.090051,2.997574,0.447117,0.070208,17.354592,2.727792,13.048348,2.0284,12.917864,2.0284,11.743513,1.845844,57.18825,54.328838,,,722.90555,129.069875,37.908357,6.76828,669.320728,119.502669,288.043104,18.695023,1140.018529,213.561717,544.928857,102.082501,452.916251,80.86512,2025-03-20 06:48:20,2025-03-20 13:11:22
164362012010661,,122556711010661,44,,833,1,8.3,55,55,45,,1,1,5,,,,2,,,0,,63.166,8.804066,1.587084,8.716025,1.587084,0.549536,0.099063,0.544041,0.099063,7.682339,1.384873,0.572191,0.103147,7.605515,1.384873,0.566469,0.103147,7.221399,1.31563,,,,,,,,,,,315.47938,62.611747,19.691732,3.908128,275.284129,54.634379,110.867593,10.03894,488.958719,91.894841,233.722268,43.925734,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362010010661,,122556711010661,44,,833,1,6.6,43,43,35,,1,1,3,,,,2,,,0,,63.166,4.324386,0.966994,4.281143,0.966994,0.335193,0.074954,0.331841,0.074954,3.398373,0.759924,0.590821,0.132116,3.364389,0.759924,0.584913,0.132116,3.262438,0.737126,,,,,,,,,,,164.061835,36.228402,12.716791,2.808143,128.930025,28.470538,61.916838,6.444608,262.207075,43.508363,125.334982,20.796998,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362009010661,,122556711010661,44,,372,1,5.5,47,47,45,,1,1,3,,,,2,,,0,,63.166,3.417341,0.492051,3.383168,0.492051,0.225936,0.032532,0.223677,0.032532,2.418149,0.348181,0.773256,0.111338,2.393968,0.348181,0.765523,0.111338,2.321423,0.337736,,,,,,,,,,,135.682755,18.716775,8.970617,1.237453,96.010653,13.244202,21.551866,5.867652,175.951397,31.397649,83.049059,14.819691,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362008010661,,122556711010661,44,,806,1,11.5,69,69,45,,1,1,9,,,,2,,,0,,63.166,21.413348,3.466381,21.199215,3.466381,1.081169,0.175019,1.070358,0.175019,19.897152,3.22094,0.435026,0.070422,19.698181,3.22094,0.430676,0.070422,17.907437,2.931056,13.441427,2.175891,13.307012,2.175891,12.097284,1.980061,56.916522,54.070696,,,743.859697,126.657662,37.557808,6.395002,691.189887,117.689526,287.817874,32.795788,1158.335232,240.211171,546.73423,113.379673,466.930043,79.5046,2025-03-20 06:48:20,2025-03-20 13:11:22
164362005010661,,122556711010661,44,,531,1,1.92,22,22,70,,,,,,,,2,,,0,,63.166,0.139751,0.037849,0.139751,0.037849,,,,,,,,,,,,,,,,,,,,,,,,,4.874962,0.665994,,,,,0.638244,0.355669,6.1792,1.921002,2.953658,0.918239,,,2025-03-20 06:48:20,
164362018010661,,122556711010661,44,,833,1,10.7,60,60,45,,1,1,7,,,,2,,,0,,63.166,15.517082,2.725331,15.361911,2.725331,0.896995,0.157543,0.888025,0.157543,14.167953,2.488378,0.452134,0.07941,14.026273,2.488378,0.447613,0.07941,13.034517,2.314191,,,,,,,,,,,553.137757,103.424345,31.975191,5.978643,505.045327,94.43214,231.079313,15.672789,887.641415,159.699621,424.292596,76.336419,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362001010661,,122556711010661,44,,316,1,5.1,40,40,45,,1,1,4,,,,2,,,0,,63.166,2.574194,0.345061,2.548452,0.345061,0.200325,0.026853,0.198322,0.026853,1.682834,0.225578,0.691034,0.092631,1.666006,0.225578,0.684124,0.092631,1.598693,0.216554,,,,,,,,,,,85.902355,14.592572,6.684971,1.135602,56.157167,9.53964,11.896545,4.716393,112.391472,18.473087,54.622256,8.97792,,,2025-03-20 06:48:20,2025-03-20 13:11:22
164362000010661,,122556711010661,44,,806,1,13.7,80,80,45,,1,1,10,,,,2,,,0,,63.166,35.526473,4.724407,35.171209,4.724407,1.574934,0.209439,1.559184,0.209439,33.539191,4.460133,0.412349,0.054835,33.203799,4.460133,0.408225,0.054835,29.84988,4.014119,27.221144,3.619942,26.948932,3.619942,24.226818,3.257947,114.823166,106.785544,,,1200.259724,187.981203,53.209038,8.333445,1133.119502,177.465896,472.837375,39.128078,1861.078302,392.619847,878.428959,185.316568,919.664671,144.035218,2025-03-20 06:48:20,2025-03-20 13:11:22
164361999010661,,122556711010661,44,,372,1,4.54,47,47,64,,,,,,,,2,,,0,,63.166,2.358185,0.334648,2.358185,0.334648,,,,,,,,,,,,,,,,,,,,,,,,,93.613201,12.715245,,,,,12.592951,3.792121,118.921398,19.496007,56.1309,9.202115,,,2025-03-20 06:48:20,
164361998010661,,122556711010661,44,,316,1,2.21,24,24,40,,,,,,,,2,,,0,,63.166,0.323597,0.065169,0.323597,0.065169,,,,,,,,,,,,,,,,,,,,,,,,,12.038061,2.533575,,,,,0.691391,1.097648,15.263026,3.056802,7.417831,1.485606,,,2025-03-20 06:48:20,
164362021010661,,122556711010661,44,,372,1,2.72,27,27,48,,,,,,,,2,,,0,,63.166,0.520698,0.080799,0.520698,0.080799,,,,,,,,,,,,,,,,,,,,,,,,,20.499644,3.616574,,,,,1.712096,1.854238,25.828315,6.08562,12.190965,2.872413,,,2025-03-20 06:48:20,
164362020010661,,122556711010661,44,,316,1,1.2,16,16,35,,,,,,,,2,,,0,,63.166,0.068636,0.019663,0.068636,0.019663,,,,,,,,,,,,,,,,,,,,,,,,,2.772937,0.695147,,,,,0.085952,0.383708,3.554036,0.814991,1.727261,0.396086,,,2025-03-20 06:48:20,
164361467010661,,122556717010661,44,,806,1,7.3,45,45,35,,1,1,5,,,,2,,,0,,72.7751,5.392579,1.366053,5.338653,1.366053,0.396027,0.100322,0.392067,0.100322,4.533844,1.148517,0.462708,0.117213,4.488505,1.148517,0.458081,0.117213,4.261813,1.091091,,,,,,,,,,,203.589748,44.656496,14.951492,3.279543,171.169336,37.545224,78.203995,22.840327,326.450239,61.094148,154.084513,28.836438,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361456010661,,122556717010661,44,,806,1,11.4,59,59,35,,1,1,9,,,,2,,,0,,72.7751,17.882111,3.31341,17.70329,3.31341,1.03594,0.191951,1.025581,0.191951,16.478486,3.053329,0.367685,0.068129,16.313701,3.053329,0.364009,0.068129,14.830637,2.77853,11.027368,2.043281,10.917094,2.043281,9.924631,1.859386,50.046849,47.544507,,,627.930459,113.719647,36.37704,6.587965,578.642145,104.79342,259.938748,45.305507,1001.588853,199.273644,472.749939,94.05716,387.226082,70.127532,2025-03-20 06:48:19,2025-03-20 13:11:22
164361455010661,,122556717010661,44,,806,1,7.7,50,50,35,,1,1,5,,,,2,,,0,,72.7751,6.721865,1.551525,6.654646,1.551525,0.450192,0.103912,0.44569,0.103912,5.781266,1.334418,0.490406,0.113194,5.723454,1.334418,0.485502,0.113194,5.434391,1.267697,,,,,,,,,,,250.357841,52.124251,16.767531,3.490983,215.32498,44.830445,93.736258,21.077462,396.218351,76.698684,187.015061,36.201779,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361454010661,,122556717010661,44,,806,1,8.6,52,52,35,,1,1,5,,,,2,,,0,,72.7751,8.803566,1.940105,8.71553,1.940105,0.569708,0.125551,0.564011,0.125551,7.784049,1.715427,0.449809,0.099128,7.706208,1.715427,0.44531,0.099128,7.317006,1.629656,,,,,,,,,,,322.425975,64.608145,20.86527,4.18101,285.086704,57.126052,124.375888,26.582598,511.410008,100.236194,241.385524,47.311484,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361453010661,,122556717010661,44,,806,1,6.0,44,44,25,,1,1,3,,,,2,,,0,,72.7751,3.495351,0.905923,3.460398,0.905923,0.261786,0.06785,0.259169,0.06785,2.670884,0.692238,0.562681,0.145835,2.644175,0.692238,0.557054,0.145835,2.564049,0.671471,,,,,,,,,,,135.726186,31.410807,10.165292,2.352531,103.711732,24.001774,48.578364,13.626579,215.715357,38.400747,101.817648,18.125153,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361497010661,,122556717010661,44,,806,1,7.2,48,48,15,,1,1,5,,,,2,,,0,,72.7751,5.602749,1.345179,5.546722,1.345179,0.388886,0.093369,0.384998,0.093369,4.707716,1.130288,0.506146,0.121522,4.660639,1.130288,0.501085,0.121522,4.425253,1.073774,,,,,,,,,,,211.083015,45.303163,14.651259,3.14449,177.362744,38.066035,78.265622,19.012359,334.651801,63.701794,157.95565,30.067247,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361496010661,,122556717010661,44,,806,1,5.4,36,36,35,,1,1,3,,,,2,,,0,,72.7751,2.273893,0.695062,2.251154,0.695062,0.202872,0.062012,0.200843,0.062012,1.570386,0.480021,0.500635,0.153029,1.554682,0.480021,0.495629,0.153029,1.50757,0.46562,,,,,,,,,,,90.678621,23.253221,8.090162,2.074605,62.624059,16.059035,34.10761,15.707741,148.039452,23.506686,69.874621,11.095156,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361448010661,,122556717010661,44,,806,1,8.4,47,47,35,,1,1,5,,,,2,,,0,,72.7751,7.55027,1.818208,7.474767,1.818208,0.533803,0.128547,0.528465,0.128547,6.604313,1.590408,0.412153,0.099252,6.53827,1.590408,0.408031,0.099252,6.208055,1.510888,,,,,,,,,,,279.055657,58.415694,19.729212,4.129985,244.093402,51.096923,111.592415,31.100332,449.063766,85.562978,211.958097,40.385726,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361447010661,,122556717010661,44,,806,1,8.2,51,51,35,,1,1,5,,,,2,,,0,,72.7751,7.818229,1.762823,7.740047,1.762823,0.514621,0.116035,0.509475,0.116035,6.83792,1.541787,0.465688,0.105002,6.769541,1.541787,0.461032,0.105002,6.427645,1.464697,,,,,,,,,,,288.450241,58.808726,18.986713,3.870978,252.282152,51.434839,109.957684,24.188574,457.216651,89.155684,215.806259,42.081483,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361494010661,,122556717010661,44,,806,1,6.4,47,47,25,,1,1,3,,,,2,,,0,,72.7751,4.285588,1.051167,4.242732,1.051167,0.302991,0.074317,0.299961,0.074317,3.417631,0.838275,0.564967,0.138575,3.383454,0.838275,0.559317,0.138575,3.280925,0.813127,,,,,,,,,,,164.261196,36.504787,11.613253,2.580885,130.993473,29.111494,58.561638,14.178099,259.32762,48.033462,122.402637,22.671794,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361451010661,,122556717010661,44,,806,1,6.9,49,49,25,,1,1,3,,,,2,,,0,,72.7751,5.237549,1.238303,5.185174,1.238303,0.357038,0.084414,0.353468,0.084414,4.336307,1.025224,0.544204,0.128665,4.292944,1.025224,0.538762,0.128665,4.162854,0.994468,,,,,,,,,,,198.190894,42.604322,13.510471,2.904293,164.087521,35.273253,71.510512,16.059056,312.305728,59.456245,147.408304,28.063347,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361461010661,,122556717010661,44,,806,1,8.9,55,55,35,,1,1,5,,,,2,,,0,,72.7751,10.015743,2.093729,9.915585,2.093729,0.61707,0.128995,0.6109,0.128995,8.938451,1.868528,0.460221,0.096206,8.849067,1.868528,0.455619,0.096206,8.402144,1.775102,,,,,,,,,,,363.946654,70.879405,22.422765,4.366882,324.800625,63.255631,138.914088,25.906916,573.740147,114.115099,270.805349,53.862327,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361457010661,,122556717010661,44,,806,1,6.6,46,46,25,,1,1,3,,,,2,,,0,,72.7751,4.469889,1.116063,4.42519,1.116063,0.32202,0.080403,0.318799,0.080403,3.615332,0.902693,0.532537,0.132966,3.579179,0.902693,0.527212,0.132966,3.470719,0.875613,,,,,,,,,,,170.84418,38.011914,12.307948,2.738453,138.182052,30.744766,62.294547,16.255591,271.150642,50.28951,127.983103,23.736649,,,2025-03-20 06:48:19,2025-03-20 13:11:22
164361486010661,,122556717010661,44,,806,1,6.5,50,50,35,,1,1,3,,,,2,,,0,,72.7751,4.720631,1.098822,4.673424,1.098822,0.316161,0.073593,0.312999,0.073593,3.808578,0.886523,0.595892,0.138706,3.770492,0.886523,0.589933,0.138706,3.656234,0.859928,,,,,,,,,,,179.828055,38.884637,12.043851,2.60427,145.084235,31.3719,62.718472,12.920503,281.431164,53.247921,132.835509,25.133019,,,2025-03-20 06:48:19,2025-03-20 13:11:22
205823705010661,55944171010538,120044583010661,44,,129,1,6.3,24,24,50,,1,1,2,,,,2,,,0,,98.906,2.32165,0.981389,2.298434,0.981389,0.237318,0.100317,0.234945,0.100317,1.728907,0.73083,0.355426,0.150243,1.711618,0.73083,0.351871,0.150243,1.67704,0.716213,,,,,,,,,,,43.455666,9.064071,4.442014,0.926524,32.360945,6.749912,44.93863,15.159476,97.458367,13.420407,49.411392,6.804147,,,2025-03-20 06:49:45,
205823702010661,55944165010538,120044583010661,44,,316,1,14.1,45,45,38,,1,2,12,,,,2,,,0,,98.906,18.250198,3.418199,17.885194,3.418199,1.276258,0.239039,1.250733,0.239039,16.711541,3.130014,0.262399,0.049146,16.37731,3.130014,0.257151,0.049146,14.371925,2.754412,13.334018,2.497416,13.067338,2.497416,11.467256,2.197726,90.617424,79.743333,,,579.599295,95.784745,40.532062,6.69834,530.733832,87.709224,332.246225,34.280313,1007.630264,138.828869,489.708309,67.470831,423.468698,69.982558,2025-03-20 06:49:45,
205823703010661,55944167010538,120044583010661,44,,129,1,9.9,36,36,50,,1,1,4,,,,2,,,0,,98.906,7.792636,2.31516,7.714709,2.31516,0.547788,0.162746,0.54231,0.162746,6.997803,2.079019,0.247044,0.073396,6.927825,2.079019,0.244574,0.073396,6.647913,1.995858,5.287033,1.570756,5.234163,1.570756,5.022682,1.507926,28.059364,26.656396,,,160.428951,30.931023,11.277456,2.174316,144.065535,27.776123,133.790356,29.236095,325.15033,51.478704,164.851217,26.099703,108.84549,20.985628,2025-03-20 06:49:45,
205823704010661,55944169010538,120044583010661,44,,316,1,6.4,30,30,40,,1,4,16,,,,3,,,0,,98.906,2.805454,0.695694,2.693235,0.695694,0.283128,0.07021,0.271803,0.07021,2.123046,0.526471,0.399279,0.099013,2.038124,0.526471,0.383308,0.099013,1.698437,0.442236,,,,,,,,,,,98.45031,19.483573,9.935679,1.966297,74.502927,14.744323,23.610417,8.375436,141.5443,21.074488,68.79053,10.242201,,,2025-03-20 06:49:45,
205823706010661,55944173010538,120044583010661,44,,316,1,9.1,44,25,10,,1,44,9,,,,4,,,0,,98.906,8.104109,1.272171,4.055696,1.136888,0.578418,0.090799,0.323914,0.090799,7.112129,1.116452,0.413563,0.06492,3.731782,1.046089,0.0,0.0,3.132031,0.951941,,,,,,,,,,,190.00201,39.033852,15.174786,3.117495,174.827224,35.916356,9.381692,1.676765,238.417553,48.560402,115.870931,23.600356,,,2025-03-20 06:49:45,
205823707010661,55944175010538,120044583010661,44,,316,1,14.69,42,42,50,,1,5,28,,,,3,,,0,,98.906,18.185506,3.900663,17.27623,3.900663,1.353949,0.290413,1.286252,0.290413,16.598768,3.560319,0.232788,0.049931,15.76883,3.560319,0.221149,0.049931,11.121175,2.56343,,,,,,,,,,,571.267797,98.951417,42.532088,7.367141,521.423041,90.317621,370.158886,38.297434,1040.378099,135.118203,505.623756,65.667447,,,2025-03-20 06:49:45,
205823708010661,,120044583010661,44,,129,1,4.94,29,29,50,,,,,,,,2,,,0,,98.906,2.004024,0.562738,2.004024,0.562738,,,,,,,,,,,,,,,,,,,,,,,,,40.299363,7.603846,,,,,17.824615,7.184035,65.727823,13.316154,33.324007,6.75129,,,2025-03-20 06:49:45,
205823680010661,55944137010538,120044583010661,44,,316,1,8.4,35,18,15,,1,50,7,,,,4,,,0,,98.906,5.433293,1.204572,2.324626,1.030748,0.477146,0.105784,0.238573,0.105784,4.604012,1.020719,0.352135,0.078069,2.086052,0.924964,0.0,0.0,1.794005,0.860217,,,,,,,,,,,123.019161,29.065183,12.625288,2.98292,110.393873,26.082263,8.075211,1.853392,160.159555,29.946669,77.837544,14.554081,,,2025-03-20 06:49:45,
205823682010661,55944141010538,120044583010661,44,,316,1,10.7,30,30,45,,1,5,20,,,,3,,,0,,98.906,7.062772,2.327,6.709633,2.327,0.71278,0.234843,0.677141,0.234843,6.121095,2.016742,0.228897,0.075416,5.81504,2.016742,0.217452,0.075416,4.590821,1.613393,,,,,,,,,,,237.886893,47.84294,24.007723,4.828345,206.169515,41.464057,122.206533,23.398246,407.936365,52.697771,198.257074,25.611117,,,2025-03-20 06:49:45,
205823683010661,55944143010538,120044583010661,44,,316,1,5.2,22,22,40,,1,54,5,,,,4,,,0,,98.906,1.365532,0.511813,0.628145,0.511813,0.181954,0.068198,0.083699,0.068198,0.829157,0.310775,0.354421,0.13284,0.381412,0.310775,0.163034,0.13284,0.339954,0.295237,,,,,,,,,,,39.331734,11.688231,5.240873,1.557433,23.8824,7.097144,11.264064,6.296684,62.284029,6.816645,30.270038,3.31289,,,2025-03-20 06:49:45,
205823684010661,55944145010538,120044583010661,44,,316,1,6.4,24,24,40,,1,4,16,,,,3,,,0,,98.906,2.185635,0.792374,2.09821,0.792374,0.269469,0.097693,0.258691,0.097693,1.60262,0.581009,0.313546,0.113672,1.538515,0.581009,0.301004,0.113672,1.282096,0.488047,,,,,,,,,,,80.046057,17.572589,9.868968,2.166544,58.693868,12.885122,22.429694,9.195155,120.048339,15.908459,58.343493,7.731511,,,2025-03-20 06:49:45,
205823685010661,55944177010538,120044583010661,44,,316,1,7.3,46,46,30,,1,1,7,,,,2,,,0,,59.3036,5.732603,0.738608,5.675277,0.738608,0.39296,0.05063,0.38903,0.05063,4.788609,0.616981,0.551034,0.070997,4.740722,0.616981,0.545524,0.070997,4.40552,0.573792,,,,,,,,,,,186.338392,29.900239,12.773176,2.04961,155.65384,24.976533,39.702369,9.110766,255.941001,46.21515,124.387326,22.460563,,,2025-03-20 06:49:45,
