CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1815746653290487,44,2,2,145006153010661,1,55946358010538,1,1.0,2025-03-20 06:51:58,
1815746654290487,44,3,2,145006153010661,1,55946358010538,1,1.0,2025-03-20 06:51:58,
1815746655290487,44,4,2,145006153010661,1,55946358010538,1,1.0,2025-03-20 06:51:58,
1815746362290487,44,1,1,145006157010661,1,62271585010538,1,0.7515,2025-03-20 06:51:41,
1815746363290487,44,1,1,145006157010661,1,62271585010538,2,0.1802,2025-03-20 06:51:41,
1815746364290487,44,1,1,145006157010661,2,62271585010538,2,0.0683,2025-03-20 06:51:41,
1815746365290487,44,2,1,145006157010661,3,62271585010538,1,0.8694,2025-03-20 06:51:41,
1815746366290487,44,2,1,145006157010661,3,62271585010538,3,0.1306,2025-03-20 06:51:41,
1815746367290487,44,3,1,145006157010661,2,62271585010538,2,1.0,2025-03-20 06:51:41,
1815746368290487,44,4,1,145006157010661,1,62271585010538,1,0.7041,2025-03-20 06:51:41,
1815746369290487,44,4,1,145006157010661,2,62271585010538,2,0.2959,2025-03-20 06:51:41,
1815766130290487,44,4,1,245356696489998,1,168998832010661,1,1.0,2025-03-20 07:00:41,
1815766131290487,44,1,2,245356696489998,1,168998832010661,1,1.0,2025-03-20 07:00:41,
1815766132290487,44,2,2,245356696489998,1,168998832010661,1,1.0,2025-03-20 07:00:41,
1815766133290487,44,3,2,245356696489998,1,168998832010661,1,1.0,2025-03-20 07:00:41,
1815766134290487,44,4,2,245356696489998,1,168998832010661,1,1.0,2025-03-20 07:00:41,
1815766045290487,44,1,1,245356697489998,1,168998836010661,1,1.0,2025-03-20 07:00:37,
1815766046290487,44,2,1,245356697489998,2,168998836010661,2,1.0,2025-03-20 07:00:37,
1815766047290487,44,3,1,245356697489998,2,168998836010661,2,1.0,2025-03-20 07:00:37,
1815766048290487,44,4,1,245356697489998,1,168998836010661,1,1.0,2025-03-20 07:00:37,
1815766049290487,44,1,2,245356697489998,1,168998836010661,1,1.0,2025-03-20 07:00:37,
1815766050290487,44,2,2,245356697489998,2,168998836010661,2,1.0,2025-03-20 07:00:37,
1815766051290487,44,3,2,245356697489998,2,168998836010661,2,1.0,2025-03-20 07:00:37,
1815766052290487,44,4,2,245356697489998,1,168998836010661,1,1.0,2025-03-20 07:00:37,
1815766053290487,44,1,1,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766054290487,44,2,1,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766055290487,44,3,1,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766056290487,44,4,1,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766057290487,44,1,2,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766058290487,44,2,2,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766059290487,44,3,2,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815766060290487,44,4,2,245356698489998,1,168998842010661,1,1.0,2025-03-20 07:00:37,
1815765923290487,44,1,1,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765924290487,44,2,1,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765925290487,44,3,1,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765926290487,44,4,1,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765927290487,44,1,2,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765928290487,44,2,2,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765929290487,44,3,2,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815765930290487,44,4,2,245356699489998,1,168998844010661,1,1.0,2025-03-20 07:00:34,
1815766103290487,44,1,1,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766104290487,44,2,1,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766105290487,44,3,1,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766106290487,44,4,1,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766107290487,44,1,2,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766108290487,44,2,2,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766109290487,44,3,2,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815766110290487,44,4,2,245356700489998,1,168998848010661,1,1.0,2025-03-20 07:00:41,
1815768987290487,44,1,1,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768988290487,44,2,1,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768989290487,44,3,1,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768990290487,44,4,1,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768991290487,44,1,2,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768992290487,44,2,2,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768993290487,44,3,2,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815768994290487,44,4,2,305229978489998,1,168998802010661,1,1.0,2025-03-20 07:01:53,
1815769180290487,44,1,1,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:56,
1815769181290487,44,2,1,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:56,
1815769182290487,44,3,1,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:56,
1815769183290487,44,4,1,305229980489998,1,168998798010661,1,0.1637,2025-03-20 07:01:56,
1815769184290487,44,4,1,305229980489998,2,168998798010661,1,0.0312,2025-03-20 07:01:56,
1815769185290487,44,4,1,305229980489998,1,168998798010661,2,0.0409,2025-03-20 07:01:56,
1815769186290487,44,4,1,305229980489998,2,168998798010661,2,0.7642,2025-03-20 07:01:56,
1815769187290487,44,1,2,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:58,
1815769188290487,44,2,2,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:58,
1815769189290487,44,3,2,305229980489998,1,168998798010661,1,1.0,2025-03-20 07:01:58,
1815769190290487,44,4,2,305229980489998,1,168998798010661,1,0.1055,2025-03-20 07:01:58,
1815769191290487,44,4,2,305229980489998,2,168998798010661,1,0.3668,2025-03-20 07:01:58,
1815769192290487,44,4,2,305229980489998,2,168998798010661,2,0.5278,2025-03-20 07:01:58,
1815768996290487,44,2,1,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815768997290487,44,3,1,305229981489998,2,168998748010661,2,1.0,2025-03-20 07:01:53,
1815768998290487,44,4,1,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815768999290487,44,1,2,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815769000290487,44,2,2,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815769001290487,44,3,2,305229981489998,2,168998748010661,2,1.0,2025-03-20 07:01:53,
1815769002290487,44,4,2,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815768995290487,44,1,1,305229981489998,1,168998748010661,1,1.0,2025-03-20 07:01:53,
1815769193290487,44,1,1,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769194290487,44,2,1,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769195290487,44,3,1,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769196290487,44,4,1,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769197290487,44,1,2,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769198290487,44,2,2,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769199290487,44,3,2,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769200290487,44,4,2,305229982489998,1,168998754010661,1,1.0,2025-03-20 07:01:58,
1815769051290487,44,1,1,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769052290487,44,2,1,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769053290487,44,3,1,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769054290487,44,4,1,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769055290487,44,1,2,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769056290487,44,2,2,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769057290487,44,3,2,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769058290487,44,4,2,305229983489998,1,168998756010661,1,1.0,2025-03-20 07:01:53,
1815769148290487,44,1,1,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769149290487,44,2,1,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769150290487,44,3,1,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769151290487,44,4,1,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769152290487,44,1,2,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769153290487,44,2,2,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769154290487,44,3,2,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769155290487,44,4,2,305229984489998,1,168998788010661,1,1.0,2025-03-20 07:01:55,
1815769132290487,44,1,1,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769133290487,44,2,1,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769134290487,44,3,1,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769135290487,44,4,1,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769136290487,44,1,2,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769137290487,44,2,2,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769138290487,44,3,2,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769139290487,44,4,2,305229985489998,1,221354496010661,1,1.0,2025-03-20 07:01:55,
1815769075290487,44,1,1,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769076290487,44,2,1,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769077290487,44,3,1,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769078290487,44,4,1,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769079290487,44,1,2,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769080290487,44,2,2,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769081290487,44,3,2,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815769082290487,44,4,2,305229986489998,1,168998772010661,1,1.0,2025-03-20 07:01:53,
1815768971290487,44,1,1,305229987489998,1,168998778010661,1,1.0,2025-03-20 07:01:53,
1815768972290487,44,2,1,305229987489998,1,168998778010661,1,1.0,2025-03-20 07:01:53,
1815768973290487,44,3,1,305229987489998,1,168998778010661,1,1.0,2025-03-20 07:01:53,
1815768974290487,44,4,1,305229987489998,1,168998778010661,1,1.0,2025-03-20 07:01:53,
1815768975290487,44,1,2,305229987489998,1,168998778010661,1,1.0,2025-03-20 07:01:53,
1815779833290487,44,4,2,602592942126144,1,14527766020004,1,1.0,2025-03-20 07:08:00,
1815779834290487,44,1,1,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779835290487,44,2,1,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779836290487,44,3,1,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779837290487,44,4,1,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779838290487,44,1,2,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779839290487,44,2,2,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779840290487,44,3,2,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779841290487,44,4,2,602592943126144,1,14527767020004,1,1.0,2025-03-20 07:08:00,
1815779900290487,44,1,1,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779901290487,44,2,1,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779902290487,44,3,1,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779903290487,44,4,1,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779904290487,44,1,2,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779905290487,44,2,2,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779906290487,44,3,2,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779907290487,44,4,2,602592944126144,1,14527783020004,1,1.0,2025-03-20 07:08:02,
1815779877290487,44,2,1,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815779878290487,44,3,1,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815779879290487,44,4,1,602592945126144,1,14527773020004,2,1.0,2025-03-20 07:08:02,
1815779880290487,44,1,2,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815779881290487,44,2,2,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815779882290487,44,3,2,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815779883290487,44,4,2,602592945126144,1,14527773020004,2,1.0,2025-03-20 07:08:02,
1815779876290487,44,1,1,602592945126144,1,14527773020004,1,1.0,2025-03-20 07:08:02,
1815780041290487,44,3,1,602592946126144,2,14527772020004,2,1.0,2025-03-20 07:08:09,
1815780042290487,44,4,1,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780043290487,44,1,2,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780044290487,44,2,2,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780045290487,44,3,2,602592946126144,2,14527772020004,2,1.0,2025-03-20 07:08:09,
1815780046290487,44,4,2,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780039290487,44,1,1,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780040290487,44,2,1,602592946126144,1,14527772020004,1,1.0,2025-03-20 07:08:09,
1815780047290487,44,1,1,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780048290487,44,2,1,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780049290487,44,3,1,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780050290487,44,4,1,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780051290487,44,1,2,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780052290487,44,2,2,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780053290487,44,3,2,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815780054290487,44,4,2,602592947126144,1,14527782020004,1,1.0,2025-03-20 07:08:09,
1815779842290487,44,1,1,602592948126144,1,14527771020004,1,1.0,2025-03-20 07:08:00,
1815779843290487,44,2,1,602592948126144,1,14527771020004,1,1.0,2025-03-20 07:08:00,
1815779844290487,44,3,1,602592948126144,1,14527771020004,1,1.0,2025-03-20 07:08:00,
1815779845290487,44,4,1,602592948126144,1,14527771020004,1,1.0,2025-03-20 07:08:00,
1815779846290487,44,1,2,602592948126144,1,14527771020004,1,1.0,2025-03-20 07:08:00,
1815749626290487,44,4,1,168998774010661,1,74339214010538,1,1.0,2025-03-20 06:53:12,
1815749627290487,44,1,2,168998774010661,1,74339214010538,1,1.0,2025-03-20 06:53:12,
1815749628290487,44,2,2,168998774010661,1,74339214010538,1,1.0,2025-03-20 06:53:12,
1815749629290487,44,3,2,168998774010661,1,74339214010538,2,1.0,2025-03-20 06:53:12,
1815749630290487,44,4,2,168998774010661,1,74339214010538,1,1.0,2025-03-20 06:53:12,
1815749756290487,44,1,1,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749757290487,44,2,1,168998776010661,2,74338995010538,2,0.8256,2025-03-20 06:53:21,
1815749758290487,44,2,1,168998776010661,1,74338995010538,3,0.1117,2025-03-20 06:53:21,
1815749759290487,44,2,1,168998776010661,2,74338995010538,3,0.0627,2025-03-20 06:53:21,
1815749760290487,44,3,1,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749761290487,44,4,1,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749762290487,44,1,2,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749763290487,44,2,2,168998776010661,2,74338995010538,2,1.0,2025-03-20 06:53:21,
1815749764290487,44,3,2,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749765290487,44,4,2,168998776010661,1,74338995010538,1,1.0,2025-03-20 06:53:21,
1815749766290487,44,1,1,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749767290487,44,2,1,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749768290487,44,3,1,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749769290487,44,4,1,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749770290487,44,1,2,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749771290487,44,2,2,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749772290487,44,3,2,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749773290487,44,4,2,168998778010661,1,74338672010538,1,1.0,2025-03-20 06:53:21,
1815749774290487,44,1,1,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749775290487,44,2,1,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749776290487,44,3,1,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749777290487,44,4,1,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749778290487,44,1,2,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749779290487,44,2,2,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749780290487,44,3,2,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749781290487,44,4,2,168998780010661,1,62270865010538,1,1.0,2025-03-20 06:53:21,
1815749782290487,44,1,1,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749783290487,44,2,1,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749784290487,44,3,1,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749785290487,44,4,1,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749786290487,44,1,2,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749787290487,44,2,2,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749788290487,44,3,2,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749789290487,44,4,2,168998784010661,1,62270948010538,1,1.0,2025-03-20 06:53:21,
1815749631290487,44,1,1,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749632290487,44,2,1,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749633290487,44,3,1,168998788010661,1,74340397010538,2,1.0,2025-03-20 06:53:12,
1815749634290487,44,4,1,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749635290487,44,1,2,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749636290487,44,2,2,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749637290487,44,3,2,168998788010661,1,74340397010538,2,1.0,2025-03-20 06:53:12,
1815749638290487,44,4,2,168998788010661,1,74340397010538,1,1.0,2025-03-20 06:53:12,
1815749790290487,44,1,1,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749791290487,44,2,1,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749792290487,44,3,1,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749793290487,44,4,1,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749794290487,44,1,2,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749795290487,44,2,2,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749796290487,44,3,2,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749797290487,44,4,2,168998792010661,1,62271695010538,1,1.0,2025-03-20 06:53:21,
1815749798290487,44,1,1,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749799290487,44,2,1,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749800290487,44,3,1,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749801290487,44,4,1,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749802290487,44,1,2,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749803290487,44,2,2,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749804290487,44,3,2,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749805290487,44,4,2,168998794010661,1,74339494010538,1,1.0,2025-03-20 06:53:21,
1815749806290487,44,1,1,168998796010661,1,74339143010538,1,1.0,2025-03-20 06:53:23,
1815749807290487,44,2,1,168998796010661,1,74339143010538,1,0.4498,2025-03-20 06:53:23,
1815771748290487,44,3,2,374009848489998,1,221354534010661,2,1.0,2025-03-20 07:03:14,
1815771749290487,44,4,2,374009848489998,1,221354534010661,1,1.0,2025-03-20 07:03:14,
1815772026290487,44,1,1,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772027290487,44,2,1,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772028290487,44,3,1,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772029290487,44,4,1,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772030290487,44,1,2,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772031290487,44,2,2,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772032290487,44,3,2,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815772033290487,44,4,2,374009849489998,1,221354548010661,1,1.0,2025-03-20 07:03:22,
1815771750290487,44,1,1,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771751290487,44,2,1,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771752290487,44,3,1,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771753290487,44,4,1,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771754290487,44,1,2,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771755290487,44,2,2,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
1815771756290487,44,3,2,374009852489998,1,221354554010661,1,1.0,2025-03-20 07:03:14,
